id,paragraph,link
654,"Торнамои ин ниҳод менависад, ки тибқи иттилоъи Дафтари муқобала бо маводди мухаддир ва ҷурми Созмони Милали Муттаҳид, дар соли ҷорӣ дар Афғонистон кишти хашхош дар муқоиса бо соли гузашта ҳафт дарсад афзоиш ёфтааст.",https://www.bbc.com/tajik/news/2014/11/141114_zkh_drug_afghan_increase
655,"Ин паём тавассути Доъиш ва фақат чанд рӯз пас аз он мунташир мешавад, ки ахборе аз эҳтимоли захмӣ шудан ё марги Абубакри Бағдодӣ дар ҳамлаи нерӯҳои омрикоӣ ба гурӯҳе аз раҳбарони Доъиш мунташир шуд.",https://www.bbc.com/tajik/news/2014/11/141114_rm_baghdadi_message_isis
656,"Нафти хоми Омрико ҳам бо коҳиши 2 дулору 58 сентӣ 74 дулору 28 сент муъомила шуда, ки камтарин ҳад дар чаҳор соли ахир аст.",https://www.bbc.com/tajik/news/2014/11/141114_rm_oil_prices
657,"Хонум Рофиева, ки дар яке аз бемористонҳои Яман фаъъолият мекард, рӯзи 29 октябри соли ҷорӣ дар роҳ ба бемористон дар минтақаи Маъриби ин кишвар аз ҷониби гурӯҳе номаълум рабуда шуд.",https://www.bbc.com/tajik/news/2014/11/141114_mm_aslov_yemen
658,"Пас баҳори арабӣ, ки мегуфтанд чӣ шуд? Воқеъӣ буд? Ё сирфан чанд хезиши мардумӣ буд, ки гоҳ ба ҳам рабт доштанд ва гоҳ на?",https://www.bbc.com/tajik/news/2014/11/141113_l16_arab_spring_winners_losers
659,"Борок Убомо, раиси ҷумҳурии Омрико дар номае ба кунгреи ин кишвар итилоъ додааст, ки дар назар дорад фармони иҷрои қонуни ихтиёри вазъи шароити изтирории иқтисодии байналмилалӣ алайҳи Эронро, ки аз сиву панҷ соли пеш иҷро шудааст, барои як соли дигар тамдид кунад.",https://www.bbc.com/tajik/news/2014/11/141113_l16_iran_sanctions_law_us
660,"Торнамои ин ниҳод рӯзи панҷшанбеи 13 ноябр ин иттилоъро пахш карда ва навишт, ки Аскар Шарифов, раиси ин ширкат, дар ноҳияи Исфара бо роҳи омода кардани мадорики тақаллубӣ троктуреро моли худ кардааст.",https://www.bbc.com/tajik/news/2014/11/141113_zkh_rln_assignment_tractor_crime
661,"Дар солҳои ахир тасвири Узбакистон дар матбӯъоти ҷаҳон бо матолибе дар бораи саркӯби хунини муътаризони Андиҷон дар соли 2005, сӯиистифода аз нерӯи кӯдакон дар ҷамъоварии маҳсули панба ва истифодаи муназзам аз шиканҷа дар зиндонҳо тира зоҳир мешавад.",https://www.bbc.com/tajik/news/2014/11/141113_mm_karimov_junior
662,Бар асоси гузориши расонаҳои маҳаллӣ се хадамаи ин чархбол кушта шудаанд,https://www.bbc.com/tajik/news/2014/11/141113_rm_azerbaijan_armenia_helicopter_dwoned
663,"Женерол Бридлов гуфт, ки нерӯҳое аз Ноту шоҳиди раванди интиқоли таҷҳизот ва низомиёни Русия дар хоки Укройн будаанд ва ""тонкҳои русӣ тӯпхонаи русӣ, системҳои дифоъи ҳавоии Русия ва низомиёни русӣ""  дар хоки Укройн дида шудаанд.",https://www.bbc.com/tajik/news/2014/11/141113_rm_ukraine_nato_russia
664,"Дар ин замина Низомиддин Зоҳидӣ ва Кетаро Соноура, муъовинони вузарои хориҷаи Тоҷикистону Жопун дар шаҳри Душанбе санади ҳуқуқиеро имзо карданд. ",https://www.bbc.com/tajik/news/2014/11/141113_mm_rln_japan_aids
665,"Оқои Содиқӣ дар як нишасти хабарӣ, ки ба таври муштарак тавасути хабаргузориҳои Тасним ва Форс анҷом шуда, зимни интиқод аз амалкарди Аҳмад Шаҳид, гуфтааст ду гузоришгари дигар соли ояндаи мелодӣ ба Эрон сафар мекунанд.",https://www.bbc.com/tajik/news/2014/11/141112_rm_iran_human_rights
666,"Кори ин ҷаласа, ки аз 10-ум то 14-уми ноябр идома меёбад намояндагони нӯҳ кишвари узви ин созмон – Тоҷикистон, Ӯзбакистон, Қазоқистон, Қирғизистон, Туркманистон, Русия, Арманиятон, Ҳинд ва Чин ширкат мекунанд.",https://www.bbc.com/tajik/news/2014/11/141112_sq_money_loundering
667,"Муҳиддин Кабирӣ, ки рӯзи чаҳоршанбеи 12 ноябр дар ҷараёни баррасии тарҳи ин санад дар иҷлоси порлумон суҳбат мекард, гуфт, ки бар асоси қонуни ҷадид мақомоти давлатӣ аз баргузории тазоҳуроти осоишта монеъ нашуда, балки ба анҷоми он мусоъидат хоҳанд кард.",https://www.bbc.com/tajik/news/2014/11/141112_mm_parliament_law
668,"Дар ин намоишгоҳ, ки рӯзи чаҳоршанбеи 12 ноябр ифтитоҳ шуд, ҳудуди 80 ширкати эронӣ колову маҳсулоти тавлидотии хешро ба намоиш гузоштаанд.",https://www.bbc.com/tajik/news/2014/11/141112_zkh_exhibition_iran
669,"Соъати Henry Graves Supercomplication танҳо ду рӯз баъд аз марги охирин соҳибаш Саъуд бинни Муҳммад Оли Сонӣ, кулексиюнери қатарӣ, ба ҳарроҷ гузошта шуд.",https://www.bbc.com/tajik/news/2014/11/141112_rm_most_expensive_watch_graves_supercomplication_auction
670,"Ин тавофуқ, ки аз сӯйи Борко Убомо, раиси ҷумҳури Омрико ва Ши Ҷин Пинг, раҳбари Чин эълом шуд, шомили аҳдофи тоза дар коҳиши тасоъуди гозҳои карбунӣ аз сӯйи Иёлоти Муттаҳида ва таъаҳҳуди Чин барои таваққуфи раванди афзоиши ин гозҳо то соли 2030 аст.",https://www.bbc.com/tajik/news/2014/11/141112_rm_us_china_climate
671,"Ин қарордод миёни оқои Солеҳӣ ва Сергей Кириенко, раиси ширкати давлатии Русатом имзо шуда ва дар он имкони афзоиши сохти нерӯгоҳҳои тозаи ҳастаӣ то ҳашт воҳид дар оянда дар назар гирифта шудааст.",https://www.bbc.com/tajik/news/2014/11/141111_l16_iran_russia_nuclear_plant_bushehr
672,Сӣ зани дигар ҳам дар бемористон бистарӣ шудаанд ва ба гуфтаи пизишкон ҳоли баъзе аз онҳо вахим аст.,https://www.bbc.com/tajik/news/2014/11/141111_l16_sterilisations_kill_eight_women_in_india
673,"Ӯ гуфт, ки тарҳи оташбас ба далели таҳдиди муштараки ношӣ аз нерӯҳои Давлати Исломӣ ва ҳамчунин хастагии рузафзун аз ҷанг метавонад ба муваффақият мунҷар шавад.",https://www.bbc.com/tajik/news/2014/11/141111_rm_syria_truce
674,"Шокиён иддаъо мекунанд, ки Эч-эс-би-сӣ (HSBC), Кредит Суис, Истондорд Чортерд, Руёл Бонк Искотланд ва бонки Борклейз, панҷ адад аз бузургтарин бонкҳои ҷаҳон аз тариқи муъомила бо Эрон дар таъмини молии ҳамалоти теруристӣ нақш доштаанд.",https://www.bbc.com/tajik/news/2014/11/141111_rm_banks_terrorism
675,"Тибқи иттилоъи торнамои Додситонии федероли Русия, ҷасади ин ҷавони 20-сола дар наздикии яке аз сохтмонҳои ҷадиди ин шаҳр пайдо шудааст.",https://www.bbc.com/tajik/news/2014/11/141111_zkh_rln_death_migration
676,Дар Фаронса аз ҷумлаи атбоъи 136 кишвар нерӯи 40 ҳазорнафарӣ фаъъолият карда ва ин нерӯ дар амалиёти низомии Фаронса дар хориҷи ин кишвар истифода мешавад.,https://www.bbc.com/tajik/news/2014/11/141111_mm_military_russia
